HOUSEHOLD_ID,IN_TPB,IN_BMC,HOME_STATE_FIPS,HOME_STATE_PUMA,AREA_TYPE,HOME_STATE_COUNTY_FIPS,HOME_TRACT_FIPS,HOME_TPB_TAZ,HOME_BMC_TAZ,HOME_TYPE,MPO_HOME_TYPE,HOME_OWNERSHIP,MPO_HOME_OWNERSHIP,HHSIZE,NUMSTUDENTS,NUMDRIVERS,NUMWORKERS,NUMDISABILITIES,NUMVEHICLE,NUMVEHICLE_TRANSPONDER,NUMBICYCLE,HH_INCOME_DETAILED,MPO_HH_INCOME_DETAILED,HH_INCOME_BROAD,MPO_HH_INCOME_BROAD,TDATE_STRING,TDATE_DOW,HHTRIPS,PACKAGE_DELIVERED,FOOD_DELIVERED,SERVICE_DELIVERED,WTHHFIN,HOME_OWNERSHIP_IMP,HH_INCOME_DETAILED_IMP,NUMDISABILITIES_IMP
180016977,1,1,24,24_01106,0,24033,800707,1271,2671,1,1,1,1,2,0,2,1,0,2,2,2,8,10,2,2,2018-03-23,5,2,0,0,0,161,0,0,0
180017012,1,1,24,24_00400,11,24013,507704,3243,1006,2,-9,1,-9,3,0,0,1,1,1,1,0,4,-9,1,-9,2018-03-12,1,2,0,0,0,20.454704615,0,0,0
180017017,1,1,24,24_01201,11,24003,740105,3042,395,2,-9,2,-9,4,1,4,4,0,3,3,0,6,-9,2,-9,2018-06-07,4,10,1,0,0,40.498866566,0,0,0
180017040,1,1,24,24_01106,0,24033,801004,1317,2717,1,1,1,1,6,0,5,3,1,4,0,2,4,5,1,1,2018-03-20,2,5,0,0,0,550,0,0,0
180017047,1,0,51,51_51087,0,51061,930100,3625,-9,1,1,1,1,1,0,1,0,0,1,1,0,4,5,1,1,2018-05-09,3,3,0,0,1,109,0,0,0
180017076,1,1,24,24_00302,0,24021,750802,2920,2905,1,1,1,1,3,0,3,3,0,3,3,0,8,10,2,2,2018-09-20,4,6,0,0,1,351,0,0,0
180017081,1,0,51,51_51120,0,51177,020202,3575,-9,1,1,1,1,1,0,1,1,0,2,2,2,8,10,2,2,2018-05-01,2,9,0,0,0,179,0,0,0
180017218,1,0,51,51_01301,5,51013,101403,1415,-9,3,5,1,1,1,0,1,0,1,1,0,0,8,9,2,2,2018-07-26,4,0,1,0,0,78,0,0,0
180017263,1,0,51,51_10701,0,51107,611206,2359,-9,3,3,1,1,1,0,1,1,0,1,1,0,6,7,2,2,2018-06-08,5,0,0,0,0,125,0,1,0
180017418,1,1,11,11_00102,1,11001,003200,167,1566,2,2,2,2,8,4,1,4,0,1,0,1,3,4,1,1,2018-06-15,5,9,0,0,0,464,0,0,0
180017426,1,1,24,24_01105,0,24033,800509,1243,2643,1,1,1,1,2,0,1,1,1,1,1,1,4,5,1,1,2018-04-27,5,5,0,0,0,156,0,0,0
180017439,1,0,51,51_51246,0,51153,901230,2712,-9,1,1,1,1,2,0,2,1,0,2,2,1,7,8,2,2,2018-07-11,3,9,0,0,0,138,0,0,0
180017456,1,1,24,24_00301,0,24021,751802,2891,2876,1,1,3,4,1,0,1,1,0,6,1,0,1,2,1,1,2018-05-30,3,2,0,0,0,182,0,0,0
180017485,1,0,51,51_01302,4,51013,103501,1492,-9,3,5,2,2,2,0,2,2,0,2,1,0,7,8,2,2,2018-10-22,1,7,0,0,0,39,0,0,0
180017488,1,1,24,24_01001,0,24031,700311,452,1852,1,1,1,1,3,2,3,3,0,3,3,0,8,9,2,2,2018-06-11,1,7,0,0,0,321,0,0,0
180017508,1,0,51,51_59307,1,51059,482400,1772,-9,1,1,1,1,2,0,2,2,0,2,2,2,8,10,2,2,2018-05-21,1,4,0,0,0,92,0,0,0
180017519,1,1,11,11_00104,1,11001,007803,257,1656,3,5,2,2,1,1,1,1,0,2,2,1,5,6,2,2,2018-02-20,2,6,1,0,0,99,0,0,1
180017565,1,0,51,51_59302,1,51059,421400,2044,-9,1,1,1,1,4,1,3,3,0,3,1,1,8,9,2,2,2018-04-30,1,12,0,0,0,131,0,0,0
180017607,1,1,24,24_01103,0,24033,803613,1002,2402,3,3,2,2,2,2,2,2,0,2,0,2,6,7,2,2,2018-10-18,4,12,0,0,0,182,0,0,0
180017618,1,1,24,24_01006,0,24031,701409,585,1985,1,1,1,1,2,0,2,2,0,2,2,2,7,8,2,2,2018-06-04,1,9,1,1,0,162,0,0,0
180017641,1,1,24,24_00301,0,24021,752601,2833,2818,1,1,1,1,1,0,1,0,1,0,0,0,4,5,1,1,2018-02-08,4,0,0,0,0,182,0,0,0
180017662,1,1,24,24_01101,1,24033,806713,896,2296,3,4,2,2,2,1,2,2,0,2,1,0,6,7,2,2,2018-02-14,3,4,0,0,0,77,0,0,0
180017674,1,1,24,24_01104,1,24033,802804,1088,2488,2,2,1,1,2,2,2,1,0,2,1,0,3,4,1,1,2018-02-20,2,4,0,0,0,76,0,0,0
180017700,1,1,24,24_00302,1,24021,750600,2929,2914,1,1,1,1,2,0,1,0,0,1,1,1,4,5,1,1,2018-11-07,3,2,0,0,0,52,0,0,0
180017753,1,1,24,24_01004,0,24031,705901,657,2057,1,1,1,1,1,0,1,0,0,1,0,0,8,10,2,2,2018-05-01,2,4,1,0,0,235,0,0,0
180017766,1,0,51,51_01302,3,51013,102500,1490,-9,3,5,2,2,4,2,2,3,0,1,1,3,6,7,2,2,2018-10-29,1,8,1,0,0,101,0,0,0
180017814,1,1,24,24_00301,0,24021,752303,2940,2925,1,1,1,1,8,5,2,1,0,2,0,1,7,8,2,2,2018-05-01,2,43,1,0,0,654,0,0,0
180017828,1,1,24,24_01104,0,24033,802600,1069,2469,1,1,1,1,3,0,3,2,0,2,0,0,6,7,2,2,2018-03-29,4,2,0,0,0,252,1,1,1
180017847,1,1,24,24_01103,0,24033,804900,949,2349,1,1,1,1,2,0,2,2,0,1,1,1,8,9,2,2,2018-10-25,4,5,1,0,0,124,0,0,0
180017857,1,1,24,24_01103,1,24033,804802,967,2367,3,3,2,2,1,0,1,0,0,1,0,0,4,5,1,1,2018-03-02,5,0,0,0,0,97,0,0,0
180017862,1,0,51,51_59309,0,51059,491502,1661,-9,1,1,1,1,2,0,2,2,0,3,3,2,8,10,2,2,2018-08-31,5,9,0,0,1,204,0,0,0
180017875,1,0,51,51_51246,1,51153,900802,2789,-9,2,2,1,1,2,0,2,0,0,2,0,0,5,6,2,2,2018-09-18,2,1,0,0,0,52,0,1,0
180017901,1,1,24,24_01003,1,24031,700826,750,2150,3,3,2,2,1,0,1,1,0,1,1,1,7,8,2,2,2018-02-01,4,2,0,0,0,101,0,1,0
180017917,1,0,51,51_51120,0,51177,020306,3595,-9,1,1,1,1,2,0,2,2,0,3,0,3,6,7,2,2,2018-02-16,5,6,0,0,0,181,0,0,0
180017986,1,0,51,51_59306,0,51059,432702,2128,-9,2,2,2,2,5,0,4,3,0,4,1,1,2,3,1,1,2018-10-17,3,7,0,0,0,675,0,0,0
180017998,1,1,24,24_01104,1,24033,803509,1119,2519,1,1,2,2,2,0,2,0,0,2,0,0,2,3,1,1,2018-02-09,5,6,0,0,0,76,1,1,0
180018008,1,0,51,51_59308,1,51610,500300,1940,-9,3,5,2,2,2,0,2,2,0,1,0,2,8,9,2,2,2018-03-30,5,2,1,0,0,134,0,0,0
180018027,1,0,51,51_10701,1,51107,611016,2343,-9,2,2,1,1,1,0,1,0,0,1,0,0,6,7,2,2,2018-01-24,3,2,0,0,0,52,0,1,0
180018050,1,1,24,24_01107,1,24033,801404,776,2176,3,5,1,1,2,0,2,0,0,2,2,0,8,10,2,2,2018-06-06,3,9,1,0,0,69,0,0,0
180018090,1,0,51,51_59307,0,51059,482504,1670,-9,1,1,1,1,4,2,2,2,0,2,1,0,2,3,1,1,2018-08-31,5,10,1,0,0,388,0,0,0
180018138,1,0,51,51_59308,0,51059,470900,1922,-9,1,1,1,1,2,0,2,1,0,2,1,5,8,9,2,2,2018-03-19,1,8,0,0,0,175,0,1,0
180018149,1,0,51,51_59303,0,51059,432600,2126,-9,1,1,1,1,1,1,1,1,0,1,0,0,5,6,2,2,2018-09-11,2,6,1,0,0,284,0,0,0
180018190,1,0,51,51_01302,2,51013,102902,1517,-9,3,5,2,2,1,0,1,1,0,1,0,0,7,8,2,2,2018-11-05,1,2,0,0,0,38,0,1,0
180018195,1,0,51,51_01302,3,51013,103200,1525,-9,3,4,1,1,1,0,1,1,0,1,0,0,8,9,2,2,2018-10-24,3,3,0,0,0,41,0,1,0
180018203,1,1,24,24_01103,0,24033,806501,988,2388,1,1,1,1,1,0,1,1,0,1,0,1,6,7,2,2,2018-10-19,5,3,0,0,0,124,0,0,0
180018220,1,0,51,51_59307,1,51059,482203,1731,-9,3,4,1,1,1,0,1,1,0,1,1,1,6,7,2,2,2018-05-01,2,7,0,0,0,93,0,0,0
180018227,1,0,51,51_51255,1,51510,200702,1592,-9,3,5,2,2,2,1,1,1,0,0,0,2,4,5,1,1,2018-02-20,2,7,0,0,0,124,0,1,0
180018246,1,1,24,24_01005,0,24031,703202,543,1943,1,1,1,1,4,2,2,2,0,2,2,1,7,8,2,2,2018-05-25,5,18,0,0,0,314,0,1,0
180018273,1,1,11,11_00105,0,11001,004801,191,1590,2,2,1,1,2,0,2,2,0,2,2,2,7,8,2,2,2018-08-27,1,12,0,0,0,117,0,1,0
180018280,1,1,24,24_01003,1,24031,700704,518,1918,1,1,1,1,3,0,3,2,0,4,4,3,8,10,2,2,2018-03-01,4,8,0,0,0,76,0,1,0
180018349,1,0,51,51_01302,3,51013,102500,1490,-9,3,5,2,2,1,0,1,1,0,2,2,0,6,7,2,2,2018-04-17,2,4,0,0,0,41,0,0,0
180018432,1,1,24,24_01104,0,24033,803524,1052,2452,1,1,1,1,1,0,1,1,0,3,0,0,6,7,2,2,2018-06-19,2,6,1,1,0,120,0,0,0
180018446,1,0,51,51_01302,3,51013,102801,1543,-9,3,5,1,1,1,0,1,1,0,1,1,0,5,6,2,2,2018-10-22,1,2,0,0,0,41,0,0,0
180018451,1,0,51,51_01302,3,51013,102801,1543,-9,1,1,1,1,2,0,2,2,0,2,2,2,7,8,2,2,2018-02-22,4,5,0,1,0,37,0,0,0
180018468,1,1,24,24_01104,1,24033,802803,1073,2473,3,5,2,2,1,0,0,0,1,0,0,0,3,4,1,1,2018-06-26,2,10,0,0,0,91,0,0,0
180018525,1,0,51,51_10703,1,51107,610601,2279,-9,1,1,1,1,2,0,2,0,0,2,1,1,3,4,1,1,2018-06-18,1,14,0,0,1,27,0,0,0
180018573,1,1,24,24_01106,0,24033,801216,1365,2765,2,2,1,1,1,0,1,1,0,1,0,0,6,7,2,2,2018-05-29,2,2,1,1,0,113,0,0,0
180018586,1,0,51,51_59302,1,51059,420400,2064,-9,3,5,2,2,1,0,0,1,0,0,0,1,4,5,1,1,2018-05-15,2,3,0,0,0,100,0,0,0
180018632,1,1,11,11_00104,0,11001,009802,341,1740,2,2,1,1,3,1,1,2,0,1,0,0,6,7,2,2,2018-05-03,4,6,0,0,0,245,1,1,0
180018635,1,0,51,51_51087,1,51061,930303,3633,-9,3,4,2,2,1,0,1,0,0,1,0,0,4,5,1,1,2018-03-28,3,9,0,0,0,88,0,0,0
180018661,1,1,11,11_00103,1,11001,007901,268,1667,2,2,2,2,2,0,2,2,0,1,1,0,5,6,2,2,2018-04-06,5,6,0,0,0,95,0,0,0
180018683,1,0,51,51_01302,5,51013,101900,1481,-9,1,1,1,1,2,0,2,2,0,2,2,3,8,10,2,2,2018-03-08,4,5,0,0,0,49,0,0,0
180018726,1,0,51,51_01301,5,51013,101603,1473,-9,3,3,2,2,1,0,1,1,0,1,0,1,5,6,2,2,2018-09-24,1,3,0,0,0,78,0,0,0
180018742,1,0,51,51_51245,1,51153,901900,2645,-9,1,1,1,1,2,0,2,2,1,2,0,0,4,5,1,1,2018-03-23,5,9,0,0,0,37,0,0,0
180018758,1,1,24,24_01101,1,24033,806714,905,2305,3,3,2,2,2,0,2,2,0,3,0,0,5,6,2,2,2018-03-06,2,5,0,0,0,77,0,0,0
180018823,1,1,24,24_01004,1,24031,701218,691,2091,3,5,2,2,1,0,1,1,0,1,1,0,6,7,2,2,2018-04-26,4,6,1,0,0,91,0,0,0
180018857,1,0,51,51_10702,0,51107,611805,2399,-9,1,1,1,1,2,0,2,0,0,2,2,1,5,6,2,2,2018-04-20,5,2,0,0,0,139,0,0,1
180018859,1,0,51,51_59305,0,51059,460200,1828,-9,1,1,1,1,2,0,2,2,0,3,3,2,8,10,2,2,2018-09-20,4,12,1,0,1,164,0,0,0
180018861,1,1,11,11_00104,0,11001,009904,328,1727,1,1,1,1,2,0,1,2,0,1,0,1,6,7,2,2,2018-05-22,2,4,0,0,0,123,0,0,0
180018884,1,0,51,51_59308,1,51610,500100,1927,-9,1,1,1,1,4,2,2,2,0,1,1,1,8,10,2,2,2018-02-16,5,15,0,1,0,139,0,0,0
180018886,1,1,24,24_00902,13,24027,606601,2985,1313,1,-9,1,-9,4,2,2,2,0,2,1,2,5,-9,2,-9,2018-05-29,2,18,0,0,0,222.42576005,0,1,0
180018932,1,1,24,24_01201,11,24003,740500,3024,462,2,-9,1,-9,1,0,1,1,0,1,0,0,4,-9,1,-9,2018-05-29,2,5,0,0,0,22.53450806,0,0,0
180018942,1,0,51,51_59307,0,51059,482502,1674,-9,2,2,2,2,2,0,2,2,0,2,1,0,6,7,2,2,2018-03-20,2,4,1,0,1,160,0,0,0
180018949,1,1,24,24_00302,0,24021,751904,2910,2895,1,1,1,1,2,0,2,2,0,2,2,2,7,8,2,2,2018-09-10,1,4,1,0,0,132,0,0,0
180019016,1,1,11,11_00104,0,11001,007707,332,1731,1,1,1,1,4,2,3,3,0,1,0,1,5,6,2,2,2018-05-21,1,9,0,0,0,175,0,0,1
180019027,1,0,51,51_01302,4,51013,103602,1502,-9,3,5,2,2,2,0,2,2,0,2,0,0,8,9,2,2,2018-02-14,3,9,0,0,0,39,0,0,0
180019064,1,0,24,24_01500,0,24009,860102,3302,-9,1,1,1,1,2,0,2,1,0,2,2,2,8,10,2,2,2018-09-12,3,6,1,0,0,107,0,0,0
180019089,1,1,24,24_01104,1,24033,803519,1089,2489,2,2,1,1,1,0,1,0,0,1,1,0,6,7,2,2,2018-07-30,1,2,0,0,0,48,0,0,0
180019166,1,1,11,11_00104,1,11001,007401,362,1761,2,2,2,2,2,1,1,0,0,1,0,0,1,1,1,1,2018-09-06,4,8,0,1,0,120,0,0,1
180019167,1,0,51,51_01302,3,51013,103200,1525,-9,3,5,2,2,2,0,2,2,0,2,1,0,7,8,2,2,2018-04-24,2,4,0,0,0,52,0,1,1
180019208,1,0,51,51_51115,0,51630,000302,3446,-9,1,1,1,1,4,0,3,3,0,4,0,0,3,4,1,1,2018-11-06,2,6,0,0,0,170,0,0,0
180019218,1,1,24,24_00302,1,24021,750600,2929,2914,1,1,1,1,2,0,2,2,0,2,2,2,8,9,2,2,2018-05-16,3,4,1,0,0,52,0,0,0
180019222,1,1,24,24_01202,13,24003,731311,3068,454,1,-9,1,-9,2,0,2,0,1,4,0,4,6,-9,2,-9,2018-04-03,2,4,1,0,0,231.05485801,0,0,0
180019247,1,0,51,51_10702,0,51107,610507,2261,-9,1,1,1,1,4,2,2,2,0,2,2,2,8,10,2,2,2018-07-26,4,20,0,0,0,202,0,0,0
180019255,1,1,11,11_00102,1,11001,002802,155,1554,3,5,2,2,2,1,2,2,0,1,1,1,8,10,2,2,2018-05-09,3,4,0,0,0,107,0,0,0
180019337,1,0,51,51_51255,0,51510,201000,1571,-9,3,3,1,1,1,0,1,1,0,1,1,0,7,8,2,2,2018-09-20,4,4,0,0,0,74,0,0,0
180019357,1,0,51,51_01301,5,51013,101802,1478,-9,3,5,1,1,4,2,2,1,0,1,1,0,7,8,2,2,2018-10-29,1,23,0,0,0,159,0,0,0
180019378,1,1,24,24_00302,1,24021,750504,2930,2915,3,4,2,2,2,1,0,1,0,0,0,0,1,1,1,1,2018-02-07,3,5,0,0,0,59,0,0,0
180019382,1,1,24,24_01107,1,24033,801405,790,2190,2,2,1,1,1,0,1,1,0,2,0,0,6,7,2,2,2018-04-30,1,2,0,0,0,45,0,0,0
180019395,1,0,51,51_10703,0,51107,611024,2420,-9,1,1,1,1,3,1,2,2,0,2,2,3,7,8,2,2,2018-05-03,4,6,0,0,0,184,0,0,0
180019397,1,0,51,51_01302,4,51013,103503,1500,-9,3,5,2,2,1,1,1,1,0,0,0,0,6,7,2,2,2018-10-30,2,4,0,0,0,31,0,0,0
180019500,1,0,51,51_59308,1,51059,471202,1869,-9,3,5,2,2,1,1,1,1,0,1,1,2,6,7,2,2,2018-02-21,3,3,0,0,0,133,0,0,0
180019520,1,0,24,24_01600,1,24017,850709,3182,-9,1,1,1,1,3,2,2,2,0,3,0,0,7,8,2,2,2018-07-11,3,4,0,0,0,58,0,0,0
180019573,1,0,51,51_51255,0,51510,200202,1554,-9,1,1,1,1,2,0,2,0,0,2,2,0,8,10,2,2,2018-03-27,2,3,0,0,0,86,0,0,0
180019590,1,1,24,24_01105,1,24033,803514,1096,2496,3,4,2,2,3,0,2,1,1,1,0,0,6,7,2,2,2018-08-27,1,8,0,0,0,155,0,0,0
180019634,1,0,24,24_01600,1,24017,851002,3158,-9,1,1,1,1,4,2,2,2,0,6,5,4,8,10,2,2,2018-05-24,4,18,1,0,0,86,0,0,0
180019675,1,0,51,51_51255,0,51510,201802,1600,-9,2,2,1,1,1,0,1,0,1,1,0,0,5,6,2,2,2018-03-07,3,2,0,0,0,73,0,0,0
180019682,1,1,24,24_01003,1,24031,700824,407,1807,1,1,1,1,3,2,2,1,0,2,0,0,7,8,2,2,2018-08-22,3,11,1,0,0,76,0,0,0
180019699,1,0,51,51_59302,0,51059,415402,2073,-9,1,1,1,1,2,0,2,2,0,4,3,1,8,10,2,2,2018-02-02,5,6,0,0,0,131,0,0,0
180019710,1,0,51,51_59302,1,51059,420501,2063,-9,3,5,1,1,2,0,2,0,0,2,1,0,7,8,2,2,2018-02-14,3,6,0,0,0,80,0,0,0
180019711,1,1,24,24_01105,0,24033,800504,1152,2552,1,1,1,1,2,0,2,0,0,1,1,0,5,6,2,2,2018-08-09,4,10,0,0,1,157,0,0,0
180019730,1,1,24,24_00400,12,24013,507801,3256,1014,1,-9,1,-9,1,0,1,1,0,1,1,1,5,-9,2,-9,2018-08-31,5,2,0,0,0,31.049670916,0,0,0
180019756,1,0,51,51_10702,0,51107,611021,2319,-9,2,2,2,2,4,1,2,1,0,2,2,0,6,7,2,2,2018-05-03,4,11,0,0,0,202,0,0,0
180019764,1,0,51,51_51246,1,51153,900904,2790,-9,2,2,1,1,4,2,2,1,0,2,2,0,8,10,2,2,2018-11-01,4,14,0,0,0,116,0,0,0
180019775,1,1,24,24_00301,0,24021,752204,2911,2896,2,2,1,1,4,2,2,1,0,2,2,2,7,8,2,2,2018-05-03,4,18,0,0,0,187,0,0,0
180019784,1,1,24,24_01101,1,24033,806400,980,2380,1,1,1,1,6,1,4,2,0,2,2,0,7,8,2,2,2018-03-07,3,10,0,0,0,199,0,0,0
180019799,1,1,24,24_01107,0,24033,801906,834,2234,1,1,1,1,4,2,2,1,0,2,0,0,7,8,2,2,2018-04-24,2,24,1,0,0,152,0,0,0
180019875,1,0,51,51_10702,0,51107,611900,2414,-9,2,2,1,1,4,1,2,2,0,2,2,2,8,9,2,2,2018-10-10,3,8,0,0,0,202,0,0,0
180019909,1,0,24,24_01600,0,24017,850709,3181,-9,2,2,1,1,2,0,2,1,0,3,0,0,5,6,2,2,2018-05-21,1,9,0,0,0,126,0,0,0
180019916,1,0,51,51_51115,0,51179,010301,3467,-9,1,1,1,1,3,1,3,0,0,3,1,2,5,6,2,2,2018-03-23,5,4,0,0,0,300,0,1,0
180019953,1,0,51,51_51120,0,51099,040300,3416,-9,1,1,1,1,2,0,2,1,0,2,1,2,7,8,2,2,2018-04-13,5,14,0,0,0,118,0,0,0
180020014,1,1,24,24_01003,0,24031,701005,723,2123,1,1,2,2,4,2,2,2,0,1,1,1,7,8,2,2,2018-03-01,4,12,0,0,0,382,0,0,0
180020018,1,1,24,24_01107,0,24033,801410,771,2171,1,1,1,1,2,0,2,1,0,2,2,2,7,8,2,2,2018-02-14,3,3,0,0,0,127,0,0,0
180020035,1,0,51,51_51244,0,51153,901507,2499,-9,1,1,1,1,5,2,2,2,0,3,2,0,7,8,2,2,2018-05-22,2,23,0,0,0,277,0,0,0
180020040,1,1,11,11_00101,0,11001,001301,140,1539,1,1,1,1,2,0,2,0,0,2,2,2,8,10,2,2,2018-03-23,5,6,0,0,0,157,0,0,0
180020072,1,1,24,24_01105,0,24033,800509,1243,2643,1,1,3,4,2,1,2,2,0,2,0,0,1,2,1,1,2018-06-12,2,8,0,1,0,156,0,0,0
180020077,1,1,24,24_01003,1,24031,701102,694,2094,1,1,1,1,2,0,2,1,0,2,2,0,5,6,2,2,2018-08-21,2,2,0,0,1,56,0,0,0
180020108,1,0,51,51_59301,1,51059,451502,1911,-9,2,2,1,1,3,0,3,2,0,2,1,2,7,8,2,2,2018-07-09,1,12,1,0,0,166,0,0,0
180020115,1,0,24,24_01500,0,24037,875802,3378,-9,1,1,1,1,2,0,2,2,0,2,2,2,8,10,2,2,2018-03-09,5,12,0,0,0,116,0,0,0
180020118,1,0,51,51_10702,1,51107,611900,2317,-9,1,1,1,1,2,0,2,0,0,3,3,3,7,8,2,2,2018-03-30,5,7,0,0,0,71,0,0,0
180020158,1,1,24,24_01004,1,24031,704803,637,2037,3,5,2,2,1,0,1,1,0,1,0,0,5,6,2,2,2018-01-23,2,2,1,0,0,91,0,0,0
180020171,1,0,51,51_51115,0,51179,010303,3535,-9,2,2,1,1,3,2,1,1,0,1,0,0,6,7,2,2,2018-04-10,2,6,0,0,0,300,0,0,0
180020178,1,1,24,24_01106,0,24033,800706,1333,2733,1,1,1,1,2,0,2,0,0,3,1,0,7,8,2,2,2018-03-01,4,10,0,0,0,161,0,0,0
180020189,1,0,51,51_59309,1,51059,491801,1649,-9,3,3,2,2,2,0,2,0,2,1,0,0,7,8,2,2,2018-10-25,4,2,0,0,0,106,0,1,0
180020191,1,1,11,11_00103,1,11001,007901,268,1667,3,4,1,1,1,0,1,1,0,0,0,0,6,7,2,2,2018-04-25,3,3,0,0,0,158,0,0,0
180020192,1,0,51,51_01301,5,51013,101404,1458,-9,3,5,1,1,1,0,1,1,0,1,1,1,8,10,2,2,2018-04-23,1,2,0,0,0,78,0,0,0
180020284,1,0,51,51_51087,1,51061,930402,3631,-9,1,1,1,1,2,0,2,2,0,2,2,2,8,10,2,2,2018-03-15,4,7,0,0,0,98,0,0,0
180020298,1,1,24,24_01201,13,24003,702208,3051,497,3,-9,1,-9,2,1,2,2,0,2,1,0,8,-9,2,-9,2018-04-24,2,4,0,0,0,21.799689544,-9,-9,-9
180020363,1,0,51,51_51115,0,51630,000302,3441,-9,1,1,3,3,3,0,3,3,0,2,2,0,7,8,2,2,2018-04-30,1,12,0,0,0,193,0,0,0
180020442,1,0,51,51_10703,1,51107,610603,2269,-9,3,3,1,1,2,2,2,1,0,2,1,2,7,8,2,2,2018-05-24,4,11,0,0,0,27,0,0,0
180020460,1,0,51,51_51087,0,51061,930205,3604,-9,1,1,1,1,2,0,2,2,0,2,0,0,5,6,2,2,2018-08-03,5,8,0,0,1,121,0,0,0
180020516,1,0,51,51_51246,0,51153,901010,2726,-9,1,1,1,1,3,1,3,2,0,3,2,3,8,9,2,2,2018-02-16,5,7,1,0,0,237,0,0,0
180020544,1,1,24,24_01105,0,24033,803512,1085,2485,1,1,1,1,2,0,2,0,0,2,0,0,6,7,2,2,2018-03-12,1,6,0,0,0,156,0,0,0
180020572,1,0,51,51_10703,0,51107,610800,2170,-9,1,1,1,1,2,0,2,0,0,2,0,0,6,7,2,2,2018-04-02,1,4,0,0,0,71,0,0,0
180020576,1,1,24,24_00902,12,24027,606907,3006,1379,3,-9,2,-9,2,1,1,1,0,1,0,1,4,-9,1,-9,2018-09-04,2,11,0,0,0,112.15350119,0,0,0
180020595,1,1,11,11_00103,0,11001,007100,300,1699,3,5,1,1,1,0,1,0,1,0,0,0,5,6,2,2,2018-05-22,2,3,0,0,0,140,0,0,0
180020632,1,0,51,51_51244,0,51153,901001,2722,-9,1,1,1,1,2,0,2,0,0,2,0,0,7,8,2,2,2018-10-17,3,2,0,0,1,178,0,0,0
180020729,1,0,51,51_10702,0,51107,611025,2408,-9,3,4,2,2,1,1,1,1,0,1,1,0,4,5,1,1,2018-05-31,4,5,0,0,0,144,0,0,0
180020740,1,1,24,24_01201,12,24003,740104,3041,393,2,-9,1,-9,4,0,2,3,1,3,2,0,7,-9,2,-9,2018-05-21,1,13,1,0,0,99.738376247,0,0,0
180020748,1,0,54,54_00400,0,54037,972201,3668,-9,1,1,1,1,2,0,2,0,0,2,0,2,7,8,2,2,2018-05-07,1,10,0,0,1,103,0,0,0
180020791,1,1,11,11_00102,1,11001,001600,114,1513,1,1,1,1,2,0,1,0,1,2,0,0,6,7,2,2,2018-03-05,1,0,0,0,0,128,0,0,0
180020798,1,0,51,51_51087,1,51061,930304,3629,-9,1,1,1,1,3,1,2,1,0,4,0,0,8,9,2,2,2018-05-18,5,15,0,0,0,136,0,0,0
180020803,1,0,24,24_01500,0,24037,875600,3370,-9,1,1,1,1,4,2,2,1,0,3,0,0,8,10,2,2,2018-06-15,5,24,0,0,0,180,0,0,0
180020812,1,0,51,51_59309,1,51059,490101,1694,-9,1,1,1,1,4,2,2,2,0,3,3,2,5,6,2,2,2018-05-15,2,8,0,0,1,142,1,1,0
180020864,1,0,24,24_01500,0,24037,875802,3378,-9,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,2018-06-11,1,5,0,0,0,170,1,0,0
180020881,1,0,51,51_01302,3,51013,103200,1525,-9,3,5,1,1,2,0,2,0,0,2,2,1,5,6,2,2,2018-10-31,3,6,0,0,0,51,0,0,0
180020912,1,0,24,24_01500,0,24009,860102,3304,-9,1,1,1,1,4,2,2,1,0,2,2,0,8,9,2,2,2018-09-10,1,16,0,0,0,166,0,0,0
180020927,1,1,11,11_00103,1,11001,009102,218,1617,3,5,2,2,2,0,2,2,0,0,0,0,7,8,2,2,2018-07-30,1,5,0,0,0,106,0,0,0
180020981,1,0,51,51_51255,1,51510,200404,1551,-9,3,4,1,1,1,0,1,1,0,1,0,0,7,8,2,2,2018-05-02,3,3,0,0,0,106,0,0,0
180020983,1,1,24,24_01103,1,24033,806100,964,2364,1,1,1,1,2,1,2,1,0,2,1,0,7,8,2,2,2018-10-17,3,2,0,0,0,43,0,0,0
180020997,1,0,51,51_59302,0,51059,415600,2071,-9,1,1,1,1,2,0,2,0,0,2,2,2,7,8,2,2,2018-04-30,1,7,1,0,0,131,0,0,0
180021046,1,1,24,24_01201,12,24003,751500,3023,463,3,-9,2,-9,2,1,1,1,0,1,0,0,5,-9,2,-9,2018-02-14,3,15,0,0,0,88.541554132,0,0,0
180021049,1,0,51,51_59304,1,51059,490501,1657,-9,3,4,2,2,3,1,2,3,0,2,0,2,7,8,2,2,2018-02-20,2,12,0,0,0,127,0,0,0
180021061,1,0,51,51_51245,0,51153,901602,2534,-9,2,2,1,1,2,0,2,1,0,2,1,0,7,8,2,2,2018-02-08,4,1,0,0,0,82,0,0,0
180021174,1,1,24,24_00901,13,24027,602304,2978,1258,1,-9,1,-9,1,0,1,1,0,1,1,0,3,-9,1,-9,2018-05-24,4,5,0,0,0,138.35489797,0,0,0
180021175,1,1,24,24_01003,1,24031,700905,697,2097,3,5,2,2,2,0,2,2,0,1,0,0,5,6,2,2,2018-08-01,3,18,0,0,0,98,0,0,0
180021183,1,1,11,11_00105,1,11001,007200,372,1771,3,5,2,2,1,0,1,1,0,1,1,0,7,8,2,2,2018-04-12,4,2,0,0,0,155,0,0,0
